status,match_type,old_url,old_slug,species_id,spanish_name,current_slug,suggested_slug,order,family
NO_MATCH,,Anseriformes/Fotos_Pato.html,Pato,,,,Pato,Anseriformes,
NO_MATCH,,Anseriformes/Fotos_PatoDeTorrente.html,PatoDeTorrente,,,,PatoDeTorrente,Anseriformes,
NO_MATCH,,Charadriiformes/FotosPlayerasC_EscuaComun.html,EscuaComun,,,,EscuaComun,Charadriiformes,
NO_MATCH,,Charadriiformes/FotosPlayerasB_PlayeroPectoral.html,PlayeroPectoral,,,,PlayeroPectoral,Charadriiformes,
NO_MATCH,,Charadriiformes/FotosPlayerasB_PlayeroZancudo.html,PlayeroZancudo,,,,PlayeroZancudo,Charadriiformes,
NO_MATCH,,Columbiformes/Fotos_PalomaAlaBlanca.html,PalomaAlaBlanca,,,,PalomaAlaBlanca,Columbiformes,
NO_MATCH,,Columbiformes/Fotos_PalomaAlaManchada.html,PalomaAlaManchada,,,,PalomaAlaManchada,Columbiformes,
NO_MATCH,,Columbiformes/Fotos_PalomaMoteada.html,PalomaMoteada,,,,PalomaMoteada,Columbiformes,
NO_MATCH,,Galliformes/Fotos_CodornizDeCalifornia.html,CodornizDeCalifornia,,,,CodornizDeCalifornia,Galliformes,
NO_MATCH,,Gruiformes/FotosGruiformes-GallaretaERojo.html,GallaretaERojo,,,,GallaretaERojo,Gruiformes,
NO_MATCH,,Gruiformes/FotosGruiformes-GallaretaLRojas.html,GallaretaLRojas,,,,GallaretaLRojas,Gruiformes,
NO_MATCH,,Passeriformes/Furnariidae-Furn/Fotos_BanduritaAndina.html,BanduritaAndina,,,,BanduritaAndina,Passeriformes,Furnariidae-Furn
NO_MATCH,,Passeriformes/Furnariidae-Furn/Fotos_BanduritaComun.html,BanduritaComun,,,,BanduritaComun,Passeriformes,Furnariidae-Furn
NO_MATCH,,Passeriformes/Vireonidae/FotosChivies.html,Chivies,,,,Chivies,Passeriformes,Vireonidae
NO_MATCH,,Passeriformes/Furnariidae-Sina/Fotos_ColuditoQuebradeno.html,ColuditoQuebradeno,,,,ColuditoQuebradeno,Passeriformes,Furnariidae-Sina
NO_MATCH,,Passeriformes/Thraupidae/Fotos_DiucaAlaBlanca.html,DiucaAlaBlanca,,,,DiucaAlaBlanca,Passeriformes,Thraupidae
NO_MATCH,,Passeriformes/Tyrannidae/Fotos_FiofioSibon.html,FiofioSibon,,,,FiofioSibon,Passeriformes,Tyrannidae
NO_MATCH,,Passeriformes/IncertaeSedis/FotosInsertisSedis.html,InsertisSedis,,,,InsertisSedis,Passeriformes,IncertaeSedis
NO_MATCH,,Passeriformes/Tyrannidae/Fotos_MosquetaX.html,MosquetaX,,,,MosquetaX,Passeriformes,Tyrannidae
NO_MATCH,,Passeriformes/Furnariidae-Sina/Fotos_PijuCoronaRojiza.html,PijuCoronaRojiza,,,,PijuCoronaRojiza,Passeriformes,Furnariidae-Sina
NO_MATCH,,Passeriformes/Polioptilidae/Fotos_TacuartitaAzul.html,TacuartitaAzul,,,,TacuartitaAzul,Passeriformes,Polioptilidae
NO_MATCH,,Passeriformes/Thraupidae/Fotos_Thr.html,Thr,,,,Thr,Passeriformes,Thraupidae
NO_MATCH,,Passeriformes/Icteridae/Fotos_TordoDeMatorral.html,TordoDeMatorral,,,,TordoDeMatorral,Passeriformes,Icteridae
NO_MATCH,,Piciformes/Fotos_CarpinteritoArcoiris.html,CarpinteritoArcoiris,,,,CarpinteritoArcoiris,Piciformes,
NO_MATCH,,Piciformes/Fotos_CarpinteroOlivaYungeno.html,CarpinteroOlivaYungeno,,,,CarpinteroOlivaYungeno,Piciformes,
NO_MATCH,,Psittaciformes/Fotos_MaracanaCDorado.html,MaracanaCDorado,,,,MaracanaCDorado,Psittaciformes,
NO_MATCH,,Sphenisciformes/FotosPinguinos_Magallanes.html,PinguinoMagallanes,,,,PinguinoMagallanes,Sphenisciformes,
NO_MATCH,,Sphenisciformes/FotosPinguinos_Vincha.html,PinguinoVincha,,,,PinguinoVincha,Sphenisciformes,
NO_MATCH,,Strigiformes/Fotos_AlilicucoComun.html,AlilicucoComun,,,,AlilicucoComun,Strigiformes,
NO_MATCH,,Strigiformes/Fotos_AlilicucoYungueno.html,AlilicucoYungueno,,,,AlilicucoYungueno,Strigiformes,
NO_MATCH,,Strigiformes/Fotos_LechuzonDeCampo.html,LechuzonDeCampo,,,,LechuzonDeCampo,Strigiformes,
NO_MATCH,,Suliformes/FotosCormoranReal.html,CormoranReal,,,,CormoranReal,Suliformes,
NO_MATCH,,Trochiliformes/Fotos_PicaflorGrande.html,PicaflorGrande,,,,PicaflorGrande,Trochiliformes,
NO_MATCH,,Trochiliformes/Fotos_PicaflorTijera.html,PicaflorTijera,,,,PicaflorTijera,Trochiliformes,
NO_MATCH,,Trochiliformes/Fotos_PicaflorYunguenio.html,PicaflorYunguenio,,,,PicaflorYunguenio,Trochiliformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_AgachonaChica.html,AgachonaChica,SP_0170,Agachona Chica,,AgachonaChica,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_AgachonaDeCollar.html,AgachonaDeCollar,SP_0169,Agachona de Collar,,AgachonaDeCollar,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_AgachonaPatagonica.html,AgachonaPatagonica,SP_0167,Agachona Patagónica,,AgachonaPatagonica,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_Aguatero.html,Aguatero,SP_0171,Aguatero,,Aguatero,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_Ati.html,Ati,SP_0214,Atí,,Ati,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_Batitu.html,Batitu,SP_0173,Batitú,,Batitu,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_BecasaDeMar.html,BecasaDeMar,SP_0176,Becasa de Mar,,BecasaDeMar,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_BecasaGris.html,BecasaGris,SP_0177,Becasa Gris,,BecasaGris,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_BecasinaAndina.html,BecasinaAndina,SP_0180,Becasina Andina,,BecasinaAndina,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_BecasinaComun.html,BecasinaComun,SP_0181,Becasina Común,,BecasinaComun,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_ChorlitoCeniciento.html,ChorlitoCeniciento,SP_0147,Chorlito Ceniciento,,ChorlitoCeniciento,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_ChorlitoDeCollar.html,ChorlitoDeCollar,SP_0164,Chorlito de Collar,,ChorlitoDeCollar,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_ChorlitoDeVincha.html,ChorlitoDeVincha,SP_0158,Chorlito de Vincha,,ChorlitoDeVincha,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_ChorlitoDobleCollar.html,ChorlitoDobleCollar,SP_0165,Chorlito Doble Collar,,ChorlitoDobleCollar,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_ChorlitoPalmado.html,ChorlitoPalmado,SP_0160,Chorlito Palmado,,ChorlitoPalmado,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_ChorlitoPechoCanela.html,ChorlitoPechoCanela,SP_0159,Chorlito Pecho Canela,,ChorlitoPechoCanela,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_ChorloArtico.html,ChorloArtico,SP_0154,Chorlo Ártico,,ChorloArtico,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_ChorloCabezon.html,ChorloCabezon,SP_0156,Chorlo Cabezón,,ChorloCabezon,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_ChorloPampa.html,ChorloPampa,SP_0155,Chorlo Pampa,,ChorloPampa,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_FaloropoComun.html,FaloropoComun,SP_0185,Faloropo Común,,FaloropoComun,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotaAndina.html,GaviotaAndina,SP_0228,Gaviota Andina,,GaviotaAndina,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotaCangrejera.html,GaviotaCangrejera,SP_0233,Gaviota Cangrejera,,GaviotaCangrejera,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotaCapuchoCafe.html,GaviotaCapuchoCafe,SP_0227,Gaviota Capucho Café,,GaviotaCapuchoCafe,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotaCapuchoGris.html,GaviotaCapuchoGris,SP_0226,Gaviota Capucho Gris,,GaviotaCapuchoGris,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotaChica.html,GaviotaChica,SP_0232,Gaviota Chica,,GaviotaChica,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotaCocinera.html,GaviotaCocinera,SP_0234,Gaviota Cocinera,,GaviotaCocinera,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotaGaruma.html,GaviotaGaruma,SP_0230,Gaviota Garuma,,GaviotaGaruma,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotaGris.html,GaviotaGris,SP_0229,Gaviota Gris,,GaviotaGris,Charadriiformes,
NEEDS_UPDATE,PARTIAL_MATCH,Charadriiformes/FotosPlayerasC_GaviotinChico.html,GaviotinChico,SP_0212,Gaviotín Chico Fluvial,,GaviotinChico,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotinGolondrina.html,GaviotinGolondrina,SP_0224,Gaviotín Golondrina,Golondrina,GaviotinGolondrina,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotinLagunero.html,GaviotinLagunero,SP_0220,Gaviotín Lagunero,,GaviotinLagunero,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotinPicoAmarillo.html,GaviotinPicoAmarillo,SP_0218,Gaviotín Pico Amarillo,,GaviotinPicoAmarillo,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotinPicoGrueso.html,GaviotinPicoGrueso,SP_0215,Gaviotín Pico Grueso,,GaviotinPicoGrueso,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotinReal.html,GaviotinReal,SP_0219,Gaviotín Real,,GaviotinReal,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_GaviotinSudamericano.html,GaviotinSudamericano,SP_0222,Gaviotín Sudamericano,,GaviotinSudamericano,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_Jacana.html,Jacana,SP_0172,Jacana,,Jacana,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_OstreroAustral.html,OstreroAustral,SP_0151,Ostrero Austral,,OstreroAustral,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_OstreroComun.html,OstreroComun,SP_0153,Ostrero Común,,OstreroComun,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_OstreroNegro.html,OstreroNegro,SP_0152,Ostrero Negro,,OstreroNegro,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_PalomaAntartica.html,PalomaAntartica,SP_0148,Paloma Antártica,,PalomaAntartica,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PitotoyChico.html,PitotoyChico,SP_0189,Pitotoy Chico,,PitotoyChico,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PitotoyGrande.html,PitotoyGrande,SP_0191,Pitotoy Grande,,PitotoyGrande,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PitotoySolitario.html,PitotoySolitario,SP_0188,Pitotoy Solitario,,PitotoySolitario,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PlayeritoBlanco.html,PlayeritoBlanco,SP_0198,Playerito Blanco,,PlayeritoBlanco,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PlayeritoCanela.html,PlayeritoCanela,SP_0197,Playerito Canela,,PlayeritoCanela,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PlayeritoEnano.html,PlayeritoEnano,SP_0202,Playerito Enano,,PlayeritoEnano,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PlayeritoManchado.html,PlayeritoManchado,SP_0184,Playerito Manchado,,PlayeritoManchado,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PlayeritoRabadillaBlanca.html,PlayeritoRabadillaBlanca,SP_0204,Playerito Rabadilla Blanca,,PlayeritoRabadillaBlanca,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PlayeritoUnicolor.html,PlayeritoUnicolor,SP_0200,Playerito Unicolor,,PlayeritoUnicolor,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PlayeroAlaBlanca.html,PlayeroAlaBlanca,SP_0190,Playero Ala Blanca,,PlayeroAlaBlanca,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PlayeroRojizo.html,PlayeroRojizo,SP_0193,Playero Rojizo,,PlayeroRojizo,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PlayeroTrinador.html,PlayeroTrinador,SP_0175,Playero Trinador,,PlayeroTrinador,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_PlayerodeRompiente.html,PlayerodeRompiente,SP_0194,Playero de Rompiente,,PlayerodeRompiente,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasC_Rayador.html,Rayador,SP_0211,Rayador,,Rayador,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_TeroComun.html,TeroComun,SP_0161,Tero Común,,TeroComun,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasA_TeroReal.html,TeroReal,SP_0150,Tero Real,,TeroReal,Charadriiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Charadriiformes/FotosPlayerasB_Vuelvepiedras.html,Vuelvepiedras,SP_0192,Vuelvepiedras,,Vuelvepiedras,Charadriiformes,
NEEDS_UPDATE,PARTIAL_MATCH,Coraciiformes/Fotos_MartinPescador.html,MartinPescador,SP_0472,Martín Pescador Grande,MartinPescadorGrande,MartinPescador,Coraciiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-BurritoColorado.html,BurritoColorado,SP_0141,Burrito Colorado,,BurritoColorado,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-BurritoComun.html,BurritoComun,SP_0144,Burrito Común,,BurritoComun,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-BurritoEnano.html,BurritoEnano,SP_0142,Burrito Enano,,BurritoEnano,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-Carau.html,Carau,SP_0119,Carau,,Carau,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-Chiricote.html,Chiricote,SP_0127,Chiricote,,Chiricote,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-GallaretaAndina.html,GallaretaAndina,SP_0137,Gallareta Andina,,GallaretaAndina,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-GallaretaChica.html,GallaretaChica,SP_0136,Gallareta Chica,,GallaretaChica,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-GallinetaComun.html,GallinetaComun,SP_0123,Gallineta Común,,GallinetaComun,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-GallinetaOvera.html,GallinetaOvera,SP_0121,Gallineta Overa,,GallinetaOvera,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-Ipacaa.html,Ipacaa,SP_0126,Ipacaá,,Ipacaa,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-PollonaAzul.html,PollonaAzul,SP_0138,Pollona Azul,,PollonaAzul,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-PollonaNegra.html,PollonaNegra,SP_0131,Pollona Negra,,PollonaNegra,Gruiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Gruiformes/FotosGruiformes-PollonaPintada.html,PollonaPintada,SP_0130,Pollona Pintada,,PollonaPintada,Gruiformes,
NEEDS_UPDATE,PARTIAL_MATCH,Passeriformes/Parulidae/Fotos_Araner.html,Araner,SP_0957,Arañero Cara Negra,AraneroCaraNegra,Araner,Passeriformes,Parulidae
NEEDS_UPDATE,PARTIAL_MATCH,Passeriformes/Motacillidae/Fotos_Cachirla.html,Cachirla,SP_0901,Cachirla Chica,CachirlaChica,Cachirla,Passeriformes,Motacillidae
NEEDS_UPDATE,PARTIAL_MATCH,Passeriformes/Mimidae/Fotos_Calandria.html,Calandria,SP_0877,Calandria Mora,CalandriaMora,Calandria,Passeriformes,Mimidae
NEEDS_UPDATE,PARTIAL_MATCH,Passeriformes/Emberizidae/Fotos_CerqueroDeCollar.html,CerqueroDeCollar,SP_0928,Cerquero de Collar Yungueño,CerqueroDeCollarYungueno,CerqueroDeCollar,Passeriformes,Emberizidae
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Passeriformes/Icteridae/Fotos_Matico.html,Matico,SP_0942,Matico,MaticoVenezolano,Matico,Passeriformes,Icteridae
NEEDS_UPDATE,PARTIAL_MATCH,Passeriformes/IncertaeSedis/Fotos_Pepitero.html,Pepitero,SP_1015,Pepitero Chico,PepiteroChico,Pepitero,Passeriformes,IncertaeSedis
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Passeriformes/Furnariidae-Sina/Fotos_PijuiCejaCanela.html,PijuiCejaCanela,SP_0845,Pijuí Ceja Canela,PijuiCejaCanelaV,PijuiCejaCanela,Passeriformes,Furnariidae-Sina
NEEDS_UPDATE,PARTIAL_MATCH,Passeriformes/Troglodytidae/Fotos_Ratona.html,Ratona,SP_0871,Ratona Grande,RatonaGrande,Ratona,Passeriformes,Troglodytidae
NEEDS_UPDATE,PARTIAL_MATCH,Passeriformes/Cardinalidae/Fotos_Reinamor.html,Reinamor,SP_0970,Reinamora Chica,ReinamoraChica,Reinamor,Passeriformes,Cardinalidae
NEEDS_UPDATE,PARTIAL_MATCH,Passeriformes/Furnariidae-Furn/Fotos_Remolinera.html,Remolinera,SP_0795,Remolinera Común,RemolineraComun,Remolinera,Passeriformes,Furnariidae-Furn
NEEDS_UPDATE,PARTIAL_MATCH,Passeriformes/Icteridae/Fotos_Tordo.html,Tordo,SP_0943,Tordo Pico Corto,TordoPicoCorto,Tordo,Passeriformes,Icteridae
NEEDS_UPDATE,PARTIAL_MATCH,Passeriformes/Turdidae/Fotos_Zorzal.html,Zorzal,SP_0884,Zorzalito Overo,ZorzalitoOvero,Zorzal,Passeriformes,Turdidae
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Podicipediformes/FotosMacaComun.html,MacaComun,SP_0074,Macá Común,,MacaComun,Podicipediformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Podicipediformes/FotosMacaGrande.html,MacaGrande,SP_0077,Macá Grande,,MacaGrande,Podicipediformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Podicipediformes/FotosMacaGris.html,MacaGris,SP_0075,Macá Gris,,MacaGris,Podicipediformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Podicipediformes/FotosMacaPicoGrueso.html,MacaPicoGrueso,SP_0076,Macá Pico Grueso,,MacaPicoGrueso,Podicipediformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Podicipediformes/FotosMacaPlateado.html,MacaPlateado,SP_0078,Macá Plateado,,MacaPlateado,Podicipediformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Procellariiformes/FotosAlbatrosCejaNegra.html,AlbatrosCejaNegra,SP_0255,Albatros Ceja Negra,,AlbatrosCejaNegra,Procellariiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Procellariiformes/FotosAlbatrosPicoFino.html,AlbatrosPicoFino,SP_0253,Albatros Pico Fino,,AlbatrosPicoFino,Procellariiformes,
NEEDS_UPDATE,PARTIAL_MATCH,Procellariiformes/FotosAlbatrosReal.html,AlbatrosReal,SP_0248,Albatros Real Menor,,AlbatrosReal,Procellariiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Procellariiformes/FotosPainoComun.html,PainoComun,SP_0257,Paíño Común,,PainoComun,Procellariiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Procellariiformes/FotosPardelaCabezaNegra.html,PardelaCabezaNegra,SP_0274,Pardela Cabeza Negra,,PardelaCabezaNegra,Procellariiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Procellariiformes/FotosPardelaOscura.html,PardelaOscura,SP_0273,Pardela Oscura,,PardelaOscura,Procellariiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Procellariiformes/FotosPetrelBarbaBlanca.html,PetrelBarbaBlanca,SP_0269,Petrel Barba Blanca,,PetrelBarbaBlanca,Procellariiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Procellariiformes/FotosPetrelDamero.html,PetrelDamero,SP_0263,Petrel Damero,,PetrelDamero,Procellariiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Procellariiformes/FotosPetrelGiganteComun.html,PetrelGiganteComun,SP_0264,Petrel Gigante Común,,PetrelGiganteComun,Procellariiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Sphenisciformes/FotosPinguinoRey.html,PinguinoRey,SP_0235,Pingüino Rey,,PinguinoRey,Sphenisciformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Suliformes/FotosAninga.html,Aninga,SP_0297,Aninga,,Aninga,Suliformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Suliformes/FotosAveFragata.html,AveFragata,SP_0294,Ave Fragata,,AveFragata,Suliformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Suliformes/FotosBigua.html,Bigua,SP_0299,Biguá,,Bigua,Suliformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Suliformes/FotosCormoranCuelloNegro.html,CormoranCuelloNegro,SP_0300,Cormorán Cuello Negro,,CormoranCuelloNegro,Suliformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Suliformes/FotosCormoranGris.html,CormoranGris,SP_0298,Cormorán Gris,,CormoranGris,Suliformes,
NEEDS_UPDATE,PARTIAL_MATCH,Suliformes/FotosCormoranGuanay.html,CormoranGuanay,SP_0301,Guanay,,CormoranGuanay,Suliformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Tinamiformes/FotosPerdices_Colorada.html,Colorada,SP_0011,Colorada,,Colorada,Tinamiformes,
NEEDS_UPDATE,PARTIAL_MATCH,Tinamiformes/FotosPerdices_InambuCom.html,InambuCom,SP_0009,Inambú Común,,InambuCom,Tinamiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Tinamiformes/FotosPerdices_InambuSerrano.html,InambuSerrano,SP_0012,Inambú Serrano,,InambuSerrano,Tinamiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Tinamiformes/FotosPerdices_InambuSilbon.html,InambuSilbon,SP_0014,Inambú Silbón,,InambuSilbon,Tinamiformes,
NEEDS_UPDATE,PARTIAL_MATCH,Tinamiformes/FotosPerdices_MartinetaCom.html,MartinetaCom,SP_0006,Martineta Común,,MartinetaCom,Tinamiformes,
NEEDS_UPDATE,DERIVED_FROM_SPANISH,Tinamiformes/FotosPerdices_TataupaComun.html,TataupaComun,SP_0019,Tataupá Común,,TataupaComun,Tinamiformes,
NEEDS_UPDATE,PARTIAL_MATCH,Trochiliformes/Fotos_Picaflor.html,Picaflor,SP_0360,Picaflor Negro,PicaflorNegro,Picaflor,Trochiliformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_AguilaHarpia.html,AguilaHarpia,SP_0434,Águila Harpía,AguilaHarpia,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_AguilaMora.html,AguilaMora,SP_0459,Águila Mora,AguilaMora,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_AguilaNegra.html,AguilaNegra,SP_0450,Águila Negra,AguilaNegra,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_AguilaPescadora.html,AguilaPescadora,SP_0424,Águila Pescadora,AguilaPescadora,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_AguilaPoma.html,AguilaPoma,SP_0433,Águila Poma,AguilaPoma,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_AguiluchoAlasLargas.html,AguiluchoAlasLargas,SP_0457,Aguilucho Alas Largas,AguiluchoAlasLargas,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_AguiluchoColorado.html,AguiluchoColorado,SP_0449,Aguilucho Colorado,AguiluchoColorado,,Accipitriformes,
